17.5,54.486
17.55,54.501
17.6,54.351
17.65,54.176
17.7,53.915
17.75,53.665
17.8,53.449
17.85,53.36
17.9,53.218
17.95,53.281
18.0,53.343
18.05,53.36
18.1,53.343
18.15,53.232
18.2,53.048
18.25,52.916
18.3,52.812
18.35,52.752
18.4,52.681
18.45,52.629
18.5,52.543
18.55,52.402
18.6,52.268
18.65,52.25
18.7,52.173
18.75,52.029
18.8,51.677
18.85,51.265
18.9,50.978
18.95,50.88
19.0,50.923
19.05,51.054
19.1,50.815
19.15,50.439
19.2,50.181
19.25,50.092
19.3,50.174
19.35,50.251
19.4,50.285
19.45,50.131
19.5,49.773
19.55,49.541
19.6,49.485
19.65,49.524
19.7,49.638
19.75,49.79
19.8,49.827
19.85,49.717
19.9,49.52
19.95,49.311
20.0,49.058
20.05,48.809
20.1,48.391
20.15,48.021
20.2,47.789
20.25,47.722
20.3,47.794
20.35,47.946
20.4,47.977
20.45,47.601
20.5,47.362
20.55,47.157
20.6,47.1
20.65,47.251
20.7,47.56
20.75,47.417
20.8,46.998
20.85,46.715
20.9,46.563
20.95,46.552
21.0,46.789
21.05,46.841
21.1,46.428
21.15,46.098
21.2,46.06
21.25,46.177
21.3,46.376
21.35,46.554
21.4,46.621
21.45,46.4
21.5,46.13
21.55,45.252
21.6,44.432
21.65,43.976
21.7,43.795
21.75,44.294
21.8,45.249
21.85,46.435
21.9,47.513
21.95,48.297
22.0,48.651
22.05,48.766
22.1,48.416
22.15,47.791
22.2,47.49
22.25,47.497
22.3,47.214
22.35,46.885
22.4,46.575
22.45,46.327
22.5,46.235
22.55,46.433
22.6,45.954
22.65,45.09
22.7,44.616
22.75,44.454
22.8,44.808
22.85,45.465
22.9,46.184
22.95,46.352
23.0,46.464
23.05,46.631
23.1,46.793
23.15,46.926
23.2,47.028
23.25,47.068
23.3,47.092
23.35,47.266
23.4,47.419
23.45,47.581
23.5,47.706
23.55,47.916
23.6,48.139
23.65,48.261
23.7,48.498
23.75,48.817
23.8,48.945
23.85,49.028
23.9,48.943
23.95,48.788
24.0,48.665
24.05,48.541
24.1,48.539
24.15,48.307
24.2,47.983
24.25,47.664
24.3,47.291
24.35,47.011
24.4,46.778
24.45,46.568
24.5,46.346
24.55,46.158
24.6,45.906
24.65,45.632
24.7,45.486
24.75,45.354
24.8,45.096
24.85,44.91
24.9,44.941
24.95,45.033
25.0,45.089
25.05,45.221
25.1,45.349
25.15,45.488
25.2,45.501
25.25,45.543
25.3,45.591
25.35,45.734
25.4,45.82
25.45,45.834
25.5,45.892
25.55,45.891
25.6,45.841
25.65,45.797
25.7,45.684
25.75,45.644
25.8,45.527
25.85,45.346
25.9,45.295
25.95,45.37
26.0,45.489
26.05,45.78
26.1,46.054
26.15,46.457
26.2,46.821
26.25,47.026
26.3,47.157
26.35,47.182
26.4,47.064
26.45,47.011
26.5,46.879
26.55,46.545
26.6,46.33
26.65,46.165
26.7,45.98
26.75,45.826
26.8,45.962
26.85,45.543
26.9,44.756
26.95,44.374
27.0,44.337
27.05,44.488
27.1,44.877
27.15,45.468
27.2,45.605
27.25,45.594
27.3,45.515
27.35,45.405
27.4,45.242
27.45,45.026
27.5,44.89
27.55,44.918
27.6,44.967
27.65,44.962
27.7,44.732
27.75,44.302
27.8,43.816
27.85,43.354
27.9,42.997
27.95,42.606
28.0,42.295
28.05,42.128
28.1,42.28
28.15,42.617
28.2,43.014
28.25,43.155
28.3,43.101
28.35,42.989
28.4,42.829
28.45,42.831
28.5,42.991
28.55,43.331
28.6,43.355
28.65,43.246
28.7,43.226
28.75,43.475
28.8,43.842
28.85,44.155
28.9,44.484
28.95,44.726
29.0,44.887
29.05,45.013
29.1,45.149
29.15,45.108
29.2,45.025
29.25,45.206
29.3,45.266
29.35,45.253
29.4,45.294
29.45,45.314
29.5,45.294
29.55,45.379
29.6,45.651
29.65,46.022
29.7,46.382
29.75,46.664
29.8,46.76
29.85,46.875
29.9,46.975
29.95,47.051
30.0,47.026
30.05,46.905
30.1,46.688
30.15,46.461
30.2,46.257
30.25,46.056
30.3,46.085
30.35,46.314
30.4,46.543
30.45,46.675
30.5,46.708
30.55,46.711
30.6,46.642
30.65,46.486
30.7,46.248
30.75,46.084
30.8,46.021
30.85,46.003
30.9,45.964
30.95,45.779
31.0,45.513
31.05,45.208
31.1,44.857
31.15,44.575
31.2,44.366
31.25,44.31
31.3,44.385
31.35,44.48
31.4,44.516
31.45,44.598
31.5,44.723
31.55,44.751
31.6,44.778
31.65,44.723
31.7,44.565
31.75,44.412
31.8,44.373
31.85,44.452
31.9,44.495
31.95,44.607
32.0,44.775
32.05,44.915
32.1,45.101
32.15,45.239
32.2,45.317
32.25,45.319
32.3,45.479
32.35,45.61
32.4,45.647
32.45,45.703
32.5,45.657
32.55,45.542
32.6,45.427
32.65,45.325
32.7,45.338
32.75,45.497
32.8,45.679
32.85,45.728
32.9,45.792
32.95,45.87
33.0,46.063
33.05,46.193
33.1,46.374
33.15,46.535
33.2,46.73
33.25,46.864
33.3,46.933
33.35,46.952
33.4,46.924
33.45,46.871
33.5,46.868
33.55,46.998
33.6,47.116
33.65,47.191
33.7,47.289
33.75,47.298
33.8,47.293
33.85,47.387
33.9,47.44
33.95,47.402
34.0,47.244
34.05,47.005
34.1,46.708
34.15,46.377
34.2,45.973
34.25,45.66
34.3,45.702
34.35,45.989
34.4,46.351
34.45,46.679
34.5,46.854
34.55,46.961
34.6,46.866
34.65,46.538
34.7,46.105
34.75,45.734
34.8,45.53
34.85,45.34
34.9,45.209
34.95,45.191
35.0,45.257
35.05,45.318
35.1,45.359
35.15,45.285
35.2,45.222
35.25,45.204
35.3,45.331
35.35,45.414
35.4,45.348
35.45,45.096
35.5,44.622
35.55,44.137
35.6,43.752
35.65,43.378
35.7,43.118
35.75,43.119
35.8,43.345
35.85,43.635
35.9,43.789
35.95,43.923
36.0,43.876
36.05,43.84
36.1,43.692
36.15,43.452
36.2,43.215
36.25,43.064
36.3,43.016
36.35,43.02
36.4,42.96
36.45,42.951
36.5,43.097
36.55,43.255
36.6,43.297
36.65,43.241
36.7,43.159
36.75,43.281
36.8,43.551
36.85,43.776
36.9,43.99
36.95,44.147
37.0,44.178
37.05,44.079
37.1,43.984
37.15,43.996
37.2,44.076
37.25,44.231
37.3,44.364
37.35,44.55
37.4,44.527
37.45,44.204
37.5,43.978
37.55,43.92
37.6,44.023
37.65,44.276
37.7,44.461
37.75,44.442
37.8,44.407
37.85,44.383
37.9,43.854
37.95,42.981
38.0,42.455
38.05,42.24
38.1,42.349
38.15,42.793
38.2,43.451
38.25,43.965
38.3,43.764
38.35,43.505
38.4,43.541
38.45,43.713
38.5,43.867
38.55,43.957
38.6,43.659
38.65,43.243
38.7,42.797
38.75,42.408
38.8,42.19
38.85,42.1
38.9,42.043
38.95,42.027
39.0,42.19
39.05,42.252
39.1,42.136
39.15,41.954
39.2,41.748
39.25,41.495
39.3,41.715
39.35,42.165
39.4,42.252
39.45,42.014
39.5,41.604
39.55,41.03
39.6,40.329
39.65,39.703
39.7,39.381
39.75,39.493
39.8,39.67
39.85,40.052
39.9,40.616
39.95,41.275
40.0,41.769
40.05,41.916
40.1,41.739
40.15,41.289
40.2,40.751
40.25,40.686
40.3,41.089
40.35,41.3
40.4,41.188
40.45,40.939
40.5,40.509
40.55,40.061
40.6,40.117
40.65,40.154
40.7,40.113
40.75,39.995
40.8,39.91
40.85,39.75
